"","admit","gender","dept"
"1931","Admitted","Female","C"
"1932","Admitted","Female","C"
"1933","Admitted","Female","C"
"1934","Admitted","Female","C"
"1935","Admitted","Female","C"
"1936","Admitted","Female","C"
"1937","Admitted","Female","C"
"1938","Admitted","Female","C"
"1939","Admitted","Female","C"
"1940","Admitted","Female","C"
"1941","Admitted","Female","C"
"1942","Admitted","Female","C"
"1943","Admitted","Female","C"
"1944","Admitted","Female","C"
"1945","Admitted","Female","C"
"1946","Admitted","Female","C"
"1947","Admitted","Female","C"
"1948","Admitted","Female","C"
"1949","Admitted","Female","C"
"1950","Admitted","Female","C"
"1951","Admitted","Female","C"
"1952","Admitted","Female","C"
"1953","Admitted","Female","C"
"1954","Admitted","Female","C"
"1955","Admitted","Female","C"
"1956","Admitted","Female","C"
"1957","Admitted","Female","C"
"1958","Admitted","Female","C"
"1959","Admitted","Female","C"
"1960","Admitted","Female","C"
"1961","Admitted","Female","C"
"1962","Admitted","Female","C"
"1963","Admitted","Female","C"
"1964","Admitted","Female","C"
"1965","Admitted","Female","C"
"1966","Admitted","Female","C"
"1967","Admitted","Female","C"
"1968","Admitted","Female","C"
"1969","Admitted","Female","C"
"1970","Admitted","Female","C"
"1971","Admitted","Female","C"
"1972","Admitted","Female","C"
"1973","Admitted","Female","C"
"1974","Admitted","Female","C"
"1975","Admitted","Female","C"
"1976","Admitted","Female","C"
"1977","Admitted","Female","C"
"1978","Admitted","Female","C"
"1979","Admitted","Female","C"
"1980","Admitted","Female","C"
"1981","Admitted","Female","C"
"1982","Admitted","Female","C"
"1983","Admitted","Female","C"
"1984","Admitted","Female","C"
"1985","Admitted","Female","C"
"1986","Admitted","Female","C"
"1987","Admitted","Female","C"
"1988","Admitted","Female","C"
"1989","Admitted","Female","C"
"1990","Admitted","Female","C"
"1991","Admitted","Female","C"
"1992","Admitted","Female","C"
"1993","Admitted","Female","C"
"1994","Admitted","Female","C"
"1995","Admitted","Female","C"
"1996","Admitted","Female","C"
"1997","Admitted","Female","C"
"1998","Admitted","Female","C"
"1999","Admitted","Female","C"
"2000","Admitted","Female","C"
"2001","Admitted","Female","C"
"2002","Admitted","Female","C"
"2003","Admitted","Female","C"
"2004","Admitted","Female","C"
"2005","Admitted","Female","C"
"2006","Admitted","Female","C"
"2007","Admitted","Female","C"
"2008","Admitted","Female","C"
"2009","Admitted","Female","C"
"2010","Admitted","Female","C"
"2011","Admitted","Female","C"
"2012","Admitted","Female","C"
"2013","Admitted","Female","C"
"2014","Admitted","Female","C"
"2015","Admitted","Female","C"
"2016","Admitted","Female","C"
"2017","Admitted","Female","C"
"2018","Admitted","Female","C"
"2019","Admitted","Female","C"
"2020","Admitted","Female","C"
"2021","Admitted","Female","C"
"2022","Admitted","Female","C"
"2023","Admitted","Female","C"
"2024","Admitted","Female","C"
"2025","Admitted","Female","C"
"2026","Admitted","Female","C"
"2027","Admitted","Female","C"
"2028","Admitted","Female","C"
"2029","Admitted","Female","C"
"2030","Admitted","Female","C"
"2031","Admitted","Female","C"
"2032","Admitted","Female","C"
"2033","Admitted","Female","C"
"2034","Admitted","Female","C"
"2035","Admitted","Female","C"
"2036","Admitted","Female","C"
"2037","Admitted","Female","C"
"2038","Admitted","Female","C"
"2039","Admitted","Female","C"
"2040","Admitted","Female","C"
"2041","Admitted","Female","C"
"2042","Admitted","Female","C"
"2043","Admitted","Female","C"
"2044","Admitted","Female","C"
"2045","Admitted","Female","C"
"2046","Rejected","Female","C"
"2047","Rejected","Female","C"
"2048","Rejected","Female","C"
"2049","Rejected","Female","C"
"2050","Rejected","Female","C"
"2051","Rejected","Female","C"
"2052","Rejected","Female","C"
"2053","Rejected","Female","C"
"2054","Rejected","Female","C"
"2055","Rejected","Female","C"
"2056","Rejected","Female","C"
"2057","Rejected","Female","C"
"2058","Rejected","Female","C"
"2059","Rejected","Female","C"
"2060","Rejected","Female","C"
"2061","Rejected","Female","C"
"2062","Rejected","Female","C"
"2063","Rejected","Female","C"
"2064","Rejected","Female","C"
"2065","Rejected","Female","C"
"2066","Rejected","Female","C"
"2067","Rejected","Female","C"
"2068","Rejected","Female","C"
"2069","Rejected","Female","C"
"2070","Rejected","Female","C"
"2071","Rejected","Female","C"
"2072","Rejected","Female","C"
"2073","Rejected","Female","C"
"2074","Rejected","Female","C"
"2075","Rejected","Female","C"
"2076","Rejected","Female","C"
"2077","Rejected","Female","C"
"2078","Rejected","Female","C"
"2079","Rejected","Female","C"
"2080","Rejected","Female","C"
"2081","Rejected","Female","C"
"2082","Rejected","Female","C"
"2083","Rejected","Female","C"
"2084","Rejected","Female","C"
"2085","Rejected","Female","C"
"2086","Rejected","Female","C"
"2087","Rejected","Female","C"
"2088","Rejected","Female","C"
"2089","Rejected","Female","C"
"2090","Rejected","Female","C"
"2091","Rejected","Female","C"
"2092","Rejected","Female","C"
"2093","Rejected","Female","C"
"2094","Rejected","Female","C"
"2095","Rejected","Female","C"
"2096","Rejected","Female","C"
"2097","Rejected","Female","C"
"2098","Rejected","Female","C"
"2099","Rejected","Female","C"
"2100","Rejected","Female","C"
"2101","Rejected","Female","C"
"2102","Rejected","Female","C"
"2103","Rejected","Female","C"
"2104","Rejected","Female","C"
"2105","Rejected","Female","C"
"2106","Rejected","Female","C"
"2107","Rejected","Female","C"
"2108","Rejected","Female","C"
"2109","Rejected","Female","C"
"2110","Rejected","Female","C"
"2111","Rejected","Female","C"
"2112","Rejected","Female","C"
"2113","Rejected","Female","C"
"2114","Rejected","Female","C"
"2115","Rejected","Female","C"
"2116","Rejected","Female","C"
"2117","Rejected","Female","C"
"2118","Rejected","Female","C"
"2119","Rejected","Female","C"
"2120","Rejected","Female","C"
"2121","Rejected","Female","C"
"2122","Rejected","Female","C"
"2123","Rejected","Female","C"
"2124","Rejected","Female","C"
"2125","Rejected","Female","C"
"2126","Rejected","Female","C"
"2127","Rejected","Female","C"
"2128","Rejected","Female","C"
"2129","Rejected","Female","C"
"2130","Rejected","Female","C"
"2131","Rejected","Female","C"
"2132","Rejected","Female","C"
"2133","Rejected","Female","C"
"2134","Rejected","Female","C"
"2135","Rejected","Female","C"
"2136","Rejected","Female","C"
"2137","Rejected","Female","C"
"2138","Rejected","Female","C"
"2139","Rejected","Female","C"
"2140","Rejected","Female","C"
"2141","Rejected","Female","C"
"2142","Rejected","Female","C"
"2143","Rejected","Female","C"
"2144","Rejected","Female","C"
"2145","Rejected","Female","C"
"2146","Rejected","Female","C"
"2147","Rejected","Female","C"
"2148","Rejected","Female","C"
"2149","Rejected","Female","C"
"2150","Rejected","Female","C"
"2151","Rejected","Female","C"
"2152","Rejected","Female","C"
"2153","Rejected","Female","C"
"2154","Rejected","Female","C"
"2155","Rejected","Female","C"
"2156","Rejected","Female","C"
"2157","Rejected","Female","C"
"2158","Rejected","Female","C"
"2159","Rejected","Female","C"
"2160","Rejected","Female","C"
"2161","Rejected","Female","C"
"2162","Rejected","Female","C"
"2163","Rejected","Female","C"
"2164","Rejected","Female","C"
"2165","Rejected","Female","C"
"2166","Rejected","Female","C"
"2167","Rejected","Female","C"
"2168","Rejected","Female","C"
"2169","Rejected","Female","C"
"2170","Rejected","Female","C"
"2171","Rejected","Female","C"
"2172","Rejected","Female","C"
"2173","Rejected","Female","C"
"2174","Rejected","Female","C"
"2175","Rejected","Female","C"
"2176","Rejected","Female","C"
"2177","Rejected","Female","C"
"2178","Rejected","Female","C"
"2179","Rejected","Female","C"
"2180","Rejected","Female","C"
"2181","Rejected","Female","C"
"2182","Rejected","Female","C"
"2183","Rejected","Female","C"
"2184","Rejected","Female","C"
"2185","Rejected","Female","C"
"2186","Rejected","Female","C"
"2187","Rejected","Female","C"
"2188","Rejected","Female","C"
"2189","Rejected","Female","C"
"2190","Rejected","Female","C"
"2191","Rejected","Female","C"
"2192","Rejected","Female","C"
"2193","Rejected","Female","C"
"2194","Rejected","Female","C"
"2195","Rejected","Female","C"
"2196","Rejected","Female","C"
"2197","Rejected","Female","C"
"2198","Rejected","Female","C"
"2199","Rejected","Female","C"
"2200","Rejected","Female","C"
"2201","Rejected","Female","C"
"2202","Rejected","Female","C"
"2203","Rejected","Female","C"
"2204","Rejected","Female","C"
"2205","Rejected","Female","C"
"2206","Rejected","Female","C"
"2207","Rejected","Female","C"
"2208","Rejected","Female","C"
"2209","Rejected","Female","C"
"2210","Rejected","Female","C"
"2211","Rejected","Female","C"
"2212","Rejected","Female","C"
"2213","Rejected","Female","C"
"2214","Rejected","Female","C"
"2215","Rejected","Female","C"
"2216","Rejected","Female","C"
"2217","Rejected","Female","C"
"2218","Rejected","Female","C"
"2219","Rejected","Female","C"
"2220","Rejected","Female","C"
"2221","Rejected","Female","C"
"2222","Rejected","Female","C"
"2223","Rejected","Female","C"
"2224","Rejected","Female","C"
"2225","Rejected","Female","C"
"2226","Rejected","Female","C"
"2227","Rejected","Female","C"
"2228","Rejected","Female","C"
"2229","Rejected","Female","C"
"2230","Rejected","Female","C"
"2231","Rejected","Female","C"
"2232","Rejected","Female","C"
"2233","Rejected","Female","C"
"2234","Rejected","Female","C"
"2235","Rejected","Female","C"
"2236","Rejected","Female","C"
"2237","Rejected","Female","C"
"2238","Rejected","Female","C"
"2239","Rejected","Female","C"
"2240","Rejected","Female","C"
"2241","Rejected","Female","C"
"2242","Rejected","Female","C"
"2243","Rejected","Female","C"
"2244","Rejected","Female","C"
"2245","Rejected","Female","C"
"2246","Rejected","Female","C"
"2247","Rejected","Female","C"
"2248","Rejected","Female","C"
"2249","Rejected","Female","C"
"2250","Rejected","Female","C"
"2251","Rejected","Female","C"
"2252","Rejected","Female","C"
"2253","Rejected","Female","C"
"2254","Rejected","Female","C"
"2255","Rejected","Female","C"
"2256","Rejected","Female","C"
"2257","Rejected","Female","C"
"2258","Rejected","Female","C"
"2259","Rejected","Female","C"
"2260","Rejected","Female","C"
"2261","Rejected","Female","C"
"2262","Rejected","Female","C"
"2263","Rejected","Female","C"
"2264","Rejected","Female","C"
"2265","Rejected","Female","C"
"2266","Rejected","Female","C"
"2267","Rejected","Female","C"
"2268","Rejected","Female","C"
"2269","Rejected","Female","C"
"2270","Rejected","Female","C"
"2271","Rejected","Female","C"
"2272","Rejected","Female","C"
"2273","Rejected","Female","C"
"2274","Rejected","Female","C"
"2275","Rejected","Female","C"
"2276","Rejected","Female","C"
"2277","Rejected","Female","C"
"2278","Rejected","Female","C"
"2279","Rejected","Female","C"
"2280","Rejected","Female","C"
"2281","Rejected","Female","C"
"2282","Rejected","Female","C"
"2283","Rejected","Female","C"
"2284","Rejected","Female","C"
"2285","Rejected","Female","C"
"2286","Rejected","Female","C"
"2287","Rejected","Female","C"
"2288","Rejected","Female","C"
"2289","Rejected","Female","C"
"2290","Rejected","Female","C"
"2291","Rejected","Female","C"
"2292","Rejected","Female","C"
"2293","Rejected","Female","C"
"2294","Rejected","Female","C"
"2295","Rejected","Female","C"
"2296","Rejected","Female","C"
"2297","Rejected","Female","C"
"2298","Rejected","Female","C"
"2299","Rejected","Female","C"
"2300","Rejected","Female","C"
"2301","Rejected","Female","C"
"2302","Rejected","Female","C"
"2303","Rejected","Female","C"
"2304","Rejected","Female","C"
"2305","Rejected","Female","C"
"2306","Rejected","Female","C"
"2307","Rejected","Female","C"
"2308","Rejected","Female","C"
"2309","Rejected","Female","C"
"2310","Rejected","Female","C"
"2311","Rejected","Female","C"
"2312","Rejected","Female","C"
"2313","Rejected","Female","C"
"2314","Rejected","Female","C"
"2315","Rejected","Female","C"
"2316","Rejected","Female","C"
"2317","Rejected","Female","C"
"2318","Rejected","Female","C"
"2319","Rejected","Female","C"
"2320","Rejected","Female","C"
"2321","Rejected","Female","C"
"2322","Rejected","Female","C"
"2323","Rejected","Female","C"
"2324","Rejected","Female","C"
"2325","Rejected","Female","C"
"2326","Rejected","Female","C"
"2327","Rejected","Female","C"
"2328","Rejected","Female","C"
"2329","Rejected","Female","C"
"2330","Rejected","Female","C"
"2331","Rejected","Female","C"
"2332","Rejected","Female","C"
"2333","Rejected","Female","C"
"2334","Rejected","Female","C"
"2335","Rejected","Female","C"
"2336","Rejected","Female","C"
"2337","Rejected","Female","C"
"2338","Rejected","Female","C"
"2339","Rejected","Female","C"
"2340","Rejected","Female","C"
"2341","Rejected","Female","C"
"2342","Rejected","Female","C"
"2343","Rejected","Female","C"
"2344","Rejected","Female","C"
"2345","Rejected","Female","C"
"2346","Rejected","Female","C"
"2347","Rejected","Female","C"
"2348","Rejected","Female","C"
"2349","Rejected","Female","C"
"2350","Rejected","Female","C"
"2351","Rejected","Female","C"
"2352","Rejected","Female","C"
"2353","Rejected","Female","C"
"2354","Rejected","Female","C"
"2355","Rejected","Female","C"
"2356","Rejected","Female","C"
"2357","Rejected","Female","C"
"2358","Rejected","Female","C"
"2359","Rejected","Female","C"
"2360","Rejected","Female","C"
"2361","Rejected","Female","C"
"2362","Rejected","Female","C"
"2363","Rejected","Female","C"
"2364","Rejected","Female","C"
"2365","Rejected","Female","C"
"2366","Rejected","Female","C"
"2367","Rejected","Female","C"
"2368","Rejected","Female","C"
"2369","Rejected","Female","C"
"2370","Rejected","Female","C"
"2371","Rejected","Female","C"
"2372","Rejected","Female","C"
"2373","Rejected","Female","C"
"2374","Rejected","Female","C"
"2375","Rejected","Female","C"
"2376","Rejected","Female","C"
"2377","Rejected","Female","C"
"2378","Rejected","Female","C"
"2379","Rejected","Female","C"
"2380","Rejected","Female","C"
"2381","Rejected","Female","C"
"2382","Rejected","Female","C"
"2383","Rejected","Female","C"
"2384","Rejected","Female","C"
"2385","Rejected","Female","C"
"2386","Rejected","Female","C"
"2387","Rejected","Female","C"
"2388","Rejected","Female","C"
"2389","Rejected","Female","C"
"2390","Rejected","Female","C"
"2391","Rejected","Female","C"
"2392","Rejected","Female","C"
"2393","Rejected","Female","C"
"2394","Rejected","Female","C"
"2395","Rejected","Female","C"
"2396","Rejected","Female","C"
"2397","Rejected","Female","C"
"2398","Rejected","Female","C"
"2399","Rejected","Female","C"
"2400","Rejected","Female","C"
"2401","Rejected","Female","C"
"2402","Rejected","Female","C"
"2403","Rejected","Female","C"
"2404","Rejected","Female","C"
"2405","Rejected","Female","C"
"2406","Rejected","Female","C"
"2407","Rejected","Female","C"
"2408","Rejected","Female","C"
"2409","Rejected","Female","C"
"2410","Rejected","Female","C"
"2411","Rejected","Female","C"
"2412","Rejected","Female","C"
"2413","Rejected","Female","C"
"2414","Rejected","Female","C"
"2415","Rejected","Female","C"
"2416","Rejected","Female","C"
"2417","Rejected","Female","C"
"2418","Rejected","Female","C"
"2419","Rejected","Female","C"
"2420","Rejected","Female","C"
"2421","Rejected","Female","C"
"2422","Rejected","Female","C"
"2423","Rejected","Female","C"
"2424","Rejected","Female","C"
"2425","Rejected","Female","C"
"2426","Rejected","Female","C"
"2427","Rejected","Female","C"
"2428","Rejected","Female","C"
"2429","Rejected","Female","C"
"2430","Rejected","Female","C"
"2431","Rejected","Female","C"
"2432","Rejected","Female","C"
"2433","Rejected","Female","C"
"2434","Rejected","Female","C"
"2435","Rejected","Female","C"
"2436","Rejected","Female","C"
"2437","Admitted","Male","D"
"2438","Admitted","Male","D"
"2439","Admitted","Male","D"
"2440","Admitted","Male","D"
"2441","Admitted","Male","D"
"2442","Admitted","Male","D"
"2443","Admitted","Male","D"
"2444","Admitted","Male","D"
"2445","Admitted","Male","D"
"2446","Admitted","Male","D"
"2447","Admitted","Male","D"
"2448","Admitted","Male","D"
"2449","Admitted","Male","D"
"2450","Admitted","Male","D"
"2451","Admitted","Male","D"
"2452","Admitted","Male","D"
"2453","Admitted","Male","D"
"2454","Admitted","Male","D"
"2455","Admitted","Male","D"
"2456","Admitted","Male","D"
"2457","Admitted","Male","D"
"2458","Admitted","Male","D"
"2459","Admitted","Male","D"
"2460","Admitted","Male","D"
"2461","Admitted","Male","D"
"2462","Admitted","Male","D"
"2463","Admitted","Male","D"
"2464","Admitted","Male","D"
"2465","Admitted","Male","D"
"2466","Admitted","Male","D"
"2467","Admitted","Male","D"
"2468","Admitted","Male","D"
"2469","Admitted","Male","D"
"2470","Admitted","Male","D"
"2471","Admitted","Male","D"
"2472","Admitted","Male","D"
"2473","Admitted","Male","D"
"2474","Admitted","Male","D"
"2475","Admitted","Male","D"
"2476","Admitted","Male","D"
"2477","Admitted","Male","D"
"2478","Admitted","Male","D"
"2479","Admitted","Male","D"
"2480","Admitted","Male","D"
"2481","Admitted","Male","D"
"2482","Admitted","Male","D"
"2483","Admitted","Male","D"
"2484","Admitted","Male","D"
"2485","Admitted","Male","D"
"2486","Admitted","Male","D"
"2487","Admitted","Male","D"
"2488","Admitted","Male","D"
"2489","Admitted","Male","D"
"2490","Admitted","Male","D"
"2491","Admitted","Male","D"
"2492","Admitted","Male","D"
"2493","Admitted","Male","D"
"2494","Admitted","Male","D"
"2495","Admitted","Male","D"
"2496","Admitted","Male","D"
"2497","Admitted","Male","D"
"2498","Admitted","Male","D"
"2499","Admitted","Male","D"
"2500","Admitted","Male","D"
"2501","Admitted","Male","D"
"2502","Admitted","Male","D"
"2503","Admitted","Male","D"
"2504","Admitted","Male","D"
"2505","Admitted","Male","D"
"2506","Admitted","Male","D"
"2507","Admitted","Male","D"
"2508","Admitted","Male","D"
"2509","Admitted","Male","D"
"2510","Admitted","Male","D"
"2511","Admitted","Male","D"
"2512","Admitted","Male","D"
"2513","Admitted","Male","D"
"2514","Admitted","Male","D"
"2515","Admitted","Male","D"
"2516","Admitted","Male","D"
"2517","Admitted","Male","D"
"2518","Admitted","Male","D"
"2519","Admitted","Male","D"
"2520","Admitted","Male","D"
"2521","Admitted","Male","D"
"2522","Admitted","Male","D"
"2523","Admitted","Male","D"
"2524","Admitted","Male","D"
"2525","Admitted","Male","D"
"2526","Admitted","Male","D"
"2527","Admitted","Male","D"
"2528","Admitted","Male","D"
"2529","Admitted","Male","D"
"2530","Admitted","Male","D"
"2531","Admitted","Male","D"
"2532","Admitted","Male","D"
"2533","Admitted","Male","D"
"2534","Admitted","Male","D"
"2535","Admitted","Male","D"
"2536","Admitted","Male","D"
"2537","Admitted","Male","D"
"2538","Admitted","Male","D"
"2539","Admitted","Male","D"
"2540","Admitted","Male","D"
"2541","Admitted","Male","D"
"2542","Admitted","Male","D"
"2543","Admitted","Male","D"
"2544","Admitted","Male","D"
"2545","Admitted","Male","D"
"2546","Admitted","Male","D"
"2547","Admitted","Male","D"
"2548","Admitted","Male","D"
"2549","Admitted","Male","D"
"2550","Admitted","Male","D"
"2551","Admitted","Male","D"
"2552","Admitted","Male","D"
"2553","Admitted","Male","D"
"2554","Admitted","Male","D"
"2555","Admitted","Male","D"
"2556","Admitted","Male","D"
"2557","Admitted","Male","D"
"2558","Admitted","Male","D"
"2559","Admitted","Male","D"
"2560","Admitted","Male","D"
"2561","Admitted","Male","D"
"2562","Admitted","Male","D"
"2563","Admitted","Male","D"
"2564","Admitted","Male","D"
"2565","Admitted","Male","D"
"2566","Admitted","Male","D"
"2567","Admitted","Male","D"
"2568","Admitted","Male","D"
"2569","Admitted","Male","D"
"2570","Admitted","Male","D"
"2571","Admitted","Male","D"
"2572","Admitted","Male","D"
"2573","Admitted","Male","D"
"2574","Admitted","Male","D"
"2575","Rejected","Male","D"
"2576","Rejected","Male","D"
"2577","Rejected","Male","D"
"2578","Rejected","Male","D"
"2579","Rejected","Male","D"
"2580","Rejected","Male","D"
"2581","Rejected","Male","D"
"2582","Rejected","Male","D"
"2583","Rejected","Male","D"
"2584","Rejected","Male","D"
"2585","Rejected","Male","D"
"2586","Rejected","Male","D"
"2587","Rejected","Male","D"
"2588","Rejected","Male","D"
"2589","Rejected","Male","D"
"2590","Rejected","Male","D"
"2591","Rejected","Male","D"
"2592","Rejected","Male","D"
"2593","Rejected","Male","D"
"2594","Rejected","Male","D"
"2595","Rejected","Male","D"
"2596","Rejected","Male","D"
"2597","Rejected","Male","D"
"2598","Rejected","Male","D"
"2599","Rejected","Male","D"
"2600","Rejected","Male","D"
"2601","Rejected","Male","D"
"2602","Rejected","Male","D"
"2603","Rejected","Male","D"
"2604","Rejected","Male","D"
"2605","Rejected","Male","D"
"2606","Rejected","Male","D"
"2607","Rejected","Male","D"
"2608","Rejected","Male","D"
"2609","Rejected","Male","D"
"2610","Rejected","Male","D"
"2611","Rejected","Male","D"
"2612","Rejected","Male","D"
"2613","Rejected","Male","D"
"2614","Rejected","Male","D"
"2615","Rejected","Male","D"
"2616","Rejected","Male","D"
"2617","Rejected","Male","D"
"2618","Rejected","Male","D"
"2619","Rejected","Male","D"
"2620","Rejected","Male","D"
"2621","Rejected","Male","D"
"2622","Rejected","Male","D"
"2623","Rejected","Male","D"
"2624","Rejected","Male","D"
"2625","Rejected","Male","D"
"2626","Rejected","Male","D"
"2627","Rejected","Male","D"
"2628","Rejected","Male","D"
"2629","Rejected","Male","D"
"2630","Rejected","Male","D"
"2631","Rejected","Male","D"
"2632","Rejected","Male","D"
"2633","Rejected","Male","D"
"2634","Rejected","Male","D"
"2635","Rejected","Male","D"
"2636","Rejected","Male","D"
"2637","Rejected","Male","D"
"2638","Rejected","Male","D"
"2639","Rejected","Male","D"
"2640","Rejected","Male","D"
"2641","Rejected","Male","D"
"2642","Rejected","Male","D"
"2643","Rejected","Male","D"
"2644","Rejected","Male","D"
"2645","Rejected","Male","D"
"2646","Rejected","Male","D"
"2647","Rejected","Male","D"
"2648","Rejected","Male","D"
"2649","Rejected","Male","D"
"2650","Rejected","Male","D"
"2651","Rejected","Male","D"
"2652","Rejected","Male","D"
"2653","Rejected","Male","D"
"2654","Rejected","Male","D"
"2655","Rejected","Male","D"
"2656","Rejected","Male","D"
"2657","Rejected","Male","D"
"2658","Rejected","Male","D"
"2659","Rejected","Male","D"
"2660","Rejected","Male","D"
"2661","Rejected","Male","D"
"2662","Rejected","Male","D"
"2663","Rejected","Male","D"
"2664","Rejected","Male","D"
"2665","Rejected","Male","D"
"2666","Rejected","Male","D"
"2667","Rejected","Male","D"
"2668","Rejected","Male","D"
"2669","Rejected","Male","D"
"2670","Rejected","Male","D"
"2671","Rejected","Male","D"
"2672","Rejected","Male","D"
"2673","Rejected","Male","D"
"2674","Rejected","Male","D"
"2675","Rejected","Male","D"
"2676","Rejected","Male","D"
"2677","Rejected","Male","D"
"2678","Rejected","Male","D"
"2679","Rejected","Male","D"
"2680","Rejected","Male","D"
"2681","Rejected","Male","D"
"2682","Rejected","Male","D"
"2683","Rejected","Male","D"
"2684","Rejected","Male","D"
"2685","Rejected","Male","D"
"2686","Rejected","Male","D"
"2687","Rejected","Male","D"
"2688","Rejected","Male","D"
"2689","Rejected","Male","D"
"2690","Rejected","Male","D"
"2691","Rejected","Male","D"
"2692","Rejected","Male","D"
"2693","Rejected","Male","D"
"2694","Rejected","Male","D"
"2695","Rejected","Male","D"
"2696","Rejected","Male","D"
"2697","Rejected","Male","D"
"2698","Rejected","Male","D"
"2699","Rejected","Male","D"
"2700","Rejected","Male","D"
"2701","Rejected","Male","D"
"2702","Rejected","Male","D"
"2703","Rejected","Male","D"
"2704","Rejected","Male","D"
"2705","Rejected","Male","D"
"2706","Rejected","Male","D"
"2707","Rejected","Male","D"
"2708","Rejected","Male","D"
"2709","Rejected","Male","D"
"2710","Rejected","Male","D"
"2711","Rejected","Male","D"
"2712","Rejected","Male","D"
"2713","Rejected","Male","D"
"2714","Rejected","Male","D"
"2715","Rejected","Male","D"
"2716","Rejected","Male","D"
"2717","Rejected","Male","D"
"2718","Rejected","Male","D"
"2719","Rejected","Male","D"
"2720","Rejected","Male","D"
"2721","Rejected","Male","D"
"2722","Rejected","Male","D"
"2723","Rejected","Male","D"
"2724","Rejected","Male","D"
"2725","Rejected","Male","D"
"2726","Rejected","Male","D"
"2727","Rejected","Male","D"
"2728","Rejected","Male","D"
"2729","Rejected","Male","D"
"2730","Rejected","Male","D"
"2731","Rejected","Male","D"
"2732","Rejected","Male","D"
"2733","Rejected","Male","D"
"2734","Rejected","Male","D"
"2735","Rejected","Male","D"
"2736","Rejected","Male","D"
"2737","Rejected","Male","D"
"2738","Rejected","Male","D"
"2739","Rejected","Male","D"
"2740","Rejected","Male","D"
"2741","Rejected","Male","D"
"2742","Rejected","Male","D"
"2743","Rejected","Male","D"
"2744","Rejected","Male","D"
"2745","Rejected","Male","D"
"2746","Rejected","Male","D"
"2747","Rejected","Male","D"
"2748","Rejected","Male","D"
"2749","Rejected","Male","D"
"2750","Rejected","Male","D"
"2751","Rejected","Male","D"
"2752","Rejected","Male","D"
"2753","Rejected","Male","D"
"2754","Rejected","Male","D"
"2755","Rejected","Male","D"
"2756","Rejected","Male","D"
"2757","Rejected","Male","D"
"2758","Rejected","Male","D"
"2759","Rejected","Male","D"
"2760","Rejected","Male","D"
"2761","Rejected","Male","D"
"2762","Rejected","Male","D"
"2763","Rejected","Male","D"
"2764","Rejected","Male","D"
"2765","Rejected","Male","D"
"2766","Rejected","Male","D"
"2767","Rejected","Male","D"
"2768","Rejected","Male","D"
"2769","Rejected","Male","D"
"2770","Rejected","Male","D"
"2771","Rejected","Male","D"
"2772","Rejected","Male","D"
"2773","Rejected","Male","D"
"2774","Rejected","Male","D"
"2775","Rejected","Male","D"
"2776","Rejected","Male","D"
"2777","Rejected","Male","D"
"2778","Rejected","Male","D"
"2779","Rejected","Male","D"
"2780","Rejected","Male","D"
"2781","Rejected","Male","D"
"2782","Rejected","Male","D"
"2783","Rejected","Male","D"
"2784","Rejected","Male","D"
"2785","Rejected","Male","D"
"2786","Rejected","Male","D"
"2787","Rejected","Male","D"
"2788","Rejected","Male","D"
"2789","Rejected","Male","D"
"2790","Rejected","Male","D"
"2791","Rejected","Male","D"
"2792","Rejected","Male","D"
"2793","Rejected","Male","D"
"2794","Rejected","Male","D"
"2795","Rejected","Male","D"
"2796","Rejected","Male","D"
"2797","Rejected","Male","D"
"2798","Rejected","Male","D"
"2799","Rejected","Male","D"
"2800","Rejected","Male","D"
"2801","Rejected","Male","D"
"2802","Rejected","Male","D"
"2803","Rejected","Male","D"
"2804","Rejected","Male","D"
"2805","Rejected","Male","D"
"2806","Rejected","Male","D"
"2807","Rejected","Male","D"
"2808","Rejected","Male","D"
"2809","Rejected","Male","D"
"2810","Rejected","Male","D"
"2811","Rejected","Male","D"
"2812","Rejected","Male","D"
"2813","Rejected","Male","D"
"2814","Rejected","Male","D"
"2815","Rejected","Male","D"
"2816","Rejected","Male","D"
"2817","Rejected","Male","D"
"2818","Rejected","Male","D"
"2819","Rejected","Male","D"
"2820","Rejected","Male","D"
"2821","Rejected","Male","D"
"2822","Rejected","Male","D"
"2823","Rejected","Male","D"
"2824","Rejected","Male","D"
"2825","Rejected","Male","D"
"2826","Rejected","Male","D"
"2827","Rejected","Male","D"
"2828","Rejected","Male","D"
"2829","Rejected","Male","D"
"2830","Rejected","Male","D"
"2831","Rejected","Male","D"
"2832","Rejected","Male","D"
"2833","Rejected","Male","D"
"2834","Rejected","Male","D"
"2835","Rejected","Male","D"
"2836","Rejected","Male","D"
"2837","Rejected","Male","D"
"2838","Rejected","Male","D"
"2839","Rejected","Male","D"
"2840","Rejected","Male","D"
"2841","Rejected","Male","D"
"2842","Rejected","Male","D"
"2843","Rejected","Male","D"
"2844","Rejected","Male","D"
"2845","Rejected","Male","D"
"2846","Rejected","Male","D"
"2847","Rejected","Male","D"
"2848","Rejected","Male","D"
"2849","Rejected","Male","D"
"2850","Rejected","Male","D"
"2851","Rejected","Male","D"
"2852","Rejected","Male","D"
"2853","Rejected","Male","D"
"2854","Admitted","Female","D"
"2855","Admitted","Female","D"
"2856","Admitted","Female","D"
"2857","Admitted","Female","D"
"2858","Admitted","Female","D"
"2859","Admitted","Female","D"
"2860","Admitted","Female","D"
"2861","Admitted","Female","D"
"2862","Admitted","Female","D"
